,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
145,Needs CR fixes,,,,,,
146,Needs CR fixes,,,,,,
147,Needs CR fixes,,,,,,
148,Needs CR fixes,,,,,,
149,Needs CR fixes,,,,,,
150,Needs CR fixes,,,,,,
151,Needs CR fixes,,,,,,
152,Needs CR fixes,,,,,,
153,Needs CR fixes,,,,,,
154,Needs CR fixes,,,,,,
155,Needs CR fixes,,,,,,
156,Needs CR fixes,8.0,9.0,9.0,34.251104681065,295.479734,0.003935
157,Needs CR fixes,,,,,,
158,Needs CR fixes,4.0,7.0,7.0,2.570064484132,9.688426,2.3e-05
159,Needs CR fixes,4.0,6.0,6.0,1.795391589502,4.79772,0.030394
160,Needs CR fixes,,,,,,
161,Needs CR fixes,,,,,,
162,Needs CR fixes,,,,,,
163,Needs CR fixes,,,,,,
164,Needs CR fixes,,,,,,
165,Needs CR fixes,,,,,,
166,Needs CR fixes,,,,,,
167,Needs CR fixes,,,,,,
168,Needs CR fixes,,,,,,
169,Needs CR fixes,12.0,19.0,19.0,0.77304580897,4.133461,0.007106
170,Needs CR fixes,,,,,,
171,Needs CR fixes,,,,,,
172,Needs CR fixes,,,,,,
173,Needs CR fixes,,,,,,
174,Needs CR fixes,,,,,,
175,Needs CR fixes,,,,,,
176,Needs CR fixes,1.0,1.0,1.0,1.641724537037,1.641725,1.641725
177,Needs CR fixes,,,,,,
178,Needs CR fixes,9.0,12.0,12.0,1.420546875,4.321979,0.060741
179,Needs CR fixes,,,,,,
180,Needs CR fixes,,,,,,
181,Needs CR fixes,,,,,,
182,Needs CR fixes,3.0,3.0,3.0,4.655131172836,13.944653,8.1e-05
183,Needs CR fixes,,,,,,
184,Needs CR fixes,,,,,,
185,Needs CR fixes,,,,,,
186,Needs CR fixes,2.0,2.0,2.0,168.995335648148,336.989306,1.001366
187,Needs CR fixes,,,,,,
188,Needs CR fixes,,,,,,
189,Needs CR fixes,,,,,,
190,Needs CR fixes,,,,,,
191,Needs CR fixes,,,,,,
192,Needs CR fixes,5.0,6.0,6.0,17.405324074074,81.565104,0.890961
193,Needs CR fixes,5.0,8.0,8.0,5.056809895833,25.308264,0.000567
194,Needs CR fixes,,,,,,
195,Needs CR fixes,,,,,,
196,Needs CR fixes,,,,,,
