,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
175,Needs QA Feedback,,,,,,
176,Needs QA Feedback,,,,,,
177,Needs QA Feedback,,,,,,
178,Needs QA Feedback,,,,,,
179,Needs QA Feedback,,,,,,
180,Needs QA Feedback,,,,,,
181,Needs QA Feedback,,,,,,
182,Needs QA Feedback,,,,,,
183,Needs QA Feedback,,,,,,
184,Needs QA Feedback,,,,,,
185,Needs QA Feedback,,,,,,
186,Needs QA Feedback,,,,,,
187,Needs QA Feedback,,,,,,
188,Needs QA Feedback,,,,,,
189,Needs QA Feedback,,,,,,
190,Needs QA Feedback,,,,,,
191,Needs QA Feedback,,,,,,
192,Needs QA Feedback,,,,,,
193,Needs QA Feedback,,,,,,
194,Needs QA Feedback,,,,,,
195,Needs QA Feedback,,,,,,
196,Needs QA Feedback,,,,,,
