,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
169,In Backlog,1.0,1.0,1.0,0.000821759259,0.000822,0.000822
170,In Backlog,,,,,,
171,In Backlog,,,,,,
172,In Backlog,,,,,,
173,In Backlog,,,,,,
174,In Backlog,,,,,,
175,In Backlog,,,,,,
176,In Backlog,2.0,2.0,2.0,84.515422453704,84.515475,84.51537
177,In Backlog,,,,,,
178,In Backlog,1.0,1.0,1.0,5.95337962963,5.95338,5.95338
179,In Backlog,,,,,,
180,In Backlog,,,,,,
181,In Backlog,,,,,,
182,In Backlog,1.0,1.0,1.0,0.006041666667,0.006042,0.006042
183,In Backlog,,,,,,
184,In Backlog,,,,,,
185,In Backlog,,,,,,
186,In Backlog,1.0,1.0,1.0,3.4722222e-05,3.5e-05,3.5e-05
187,In Backlog,,,,,,
188,In Backlog,,,,,,
189,In Backlog,,,,,,
190,In Backlog,,,,,,
191,In Backlog,,,,,,
192,In Backlog,,,,,,
193,In Backlog,,,,,,
194,In Backlog,,,,,,
195,In Backlog,,,,,,
196,In Backlog,,,,,,
