,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
175,Live,,,,,,
176,Live,19.0,19.0,19.0,112.787862451262,294.593681,21.565637
177,Live,,,,,,
178,Live,15.0,15.0,15.0,175.73199151235,355.629884,21.565637
179,Live,,,,,,
180,Live,,,,,,
181,Live,9.0,9.0,9.0,198.130052726343,273.596134,84.59235
182,Live,9.0,9.0,9.0,134.133069701644,355.629294,21.565648
183,Live,,,,,,
184,Live,,,,,,
185,Live,,,,,,
186,Live,23.0,23.0,23.0,228.065953099838,356.176157,21.566817
187,Live,,,,,,
188,Live,,,,,,
189,Live,,,,,,
190,Live,,,,,,
191,Live,,,,,,
192,Live,9.0,9.0,9.0,183.282191358021,355.625637,40.672928
193,Live,15.0,15.0,15.0,177.606902777778,329.580845,28.588241
194,Live,,,,,,
195,Live,,,,,,
196,Live,,,,,,
