,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
169,Code review,6.0,6.0,6.0,2.127843364201,12.740613,2.3e-05
170,Code review,,,,,,
171,Code review,,,,,,
172,Code review,,,,,,
173,Code review,,,,,,
174,Code review,,,,,,
175,Code review,,,,,,
176,Code review,1.0,2.0,2.0,0.05416087963,0.085116,0.023206
177,Code review,,,,,,
178,Code review,15.0,16.0,16.0,0.166901041667,2.164907,3.5e-05
179,Code review,,,,,,
180,Code review,,,,,,
181,Code review,1.0,1.0,1.0,0.000300925926,0.000301,0.000301
182,Code review,8.0,10.0,10.0,4.844608796296,18.516065,0.000359
183,Code review,,,,,,
184,Code review,,,,,,
185,Code review,,,,,,
186,Code review,11.0,13.0,13.0,10.248416132477,98.723218,3.5e-05
187,Code review,,,,,,
188,Code review,,,,,,
189,Code review,,,,,,
190,Code review,,,,,,
191,Code review,,,,,,
192,Code review,13.0,16.0,16.0,7.539691116898,34.510417,6.9e-05
193,Code review,9.0,15.0,15.0,0.708465277778,5.319213,2.3e-05
194,Code review,,,,,,
195,Code review,,,,,,
196,Code review,,,,,,
