,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
172,Spec design,,,,,,
173,Spec design,,,,,,
174,Spec design,,,,,,
175,Spec design,,,,,,
176,Spec design,,,,,,
177,Spec design,,,,,,
178,Spec design,1.0,1.0,1.0,4.6296296e-05,4.6e-05,4.6e-05
179,Spec design,,,,,,
180,Spec design,,,,,,
181,Spec design,,,,,,
182,Spec design,1.0,1.0,1.0,0.007488425926,0.007488,0.007488
183,Spec design,,,,,,
184,Spec design,,,,,,
185,Spec design,,,,,,
186,Spec design,1.0,1.0,1.0,3.4722222e-05,3.5e-05,3.5e-05
187,Spec design,,,,,,
188,Spec design,,,,,,
189,Spec design,,,,,,
190,Spec design,,,,,,
191,Spec design,,,,,,
192,Spec design,,,,,,
193,Spec design,2.0,2.0,2.0,0.425075231481,0.850127,2.3e-05
194,Spec design,,,,,,
195,Spec design,,,,,,
196,Spec design,,,,,,
