,STATUS,UniqueIssues,Issues,Reassignments,AVG_DAY,MAX_DAYS,MIN_DAYS
186,Done,9.0,9.0,9.0,117.370933641979,308.482234,21.295938
187,Done,,,,,,
188,Done,,,,,,
189,Done,,,,,,
190,Done,,,,,,
191,Done,,,,,,
192,Done,,,,,,
193,Done,4.0,4.0,4.0,223.201027199074,357.197488,12.340417
194,Done,,,,,,
195,Done,,,,,,
196,Done,,,,,,
